file_url,dataset_uuid,file_format
https://catalog.data.gov/dataset/energy-monitoring-records-2012-1e734b83/resource/13df7877-0bfc-4da6-93fb-27227dae8e99.json,1e734b83-2fd9-4450-b38b-bf4ee2c42fe0,JSON
https://catalog.data.gov/dataset/annual-transportation-report-u-s-department-of-420780bc/resource/a52cd833-2603-4dfd-aedb-0d1c4cff84f2.pdf,420780bc-ff37-42b7-8014-56f18756a807,PDF
https://catalog.data.gov/dataset/demographics-monitoring-records-2022-772c1afd/resource/f3f3facc-8d24-4b31-a6b9-9dd05d1bb8e5.rdf,772c1afd-58e0-4275-8bc4-936816b3a34b,RDF
https://catalog.data.gov/dataset/demographics-monitoring-records-2022-772c1afd/resource/bb767155-d6bc-48c7-b58d-696cd52fcb1d.tsv,772c1afd-58e0-4275-8bc4-936816b3a34b,TSV
https://catalog.data.gov/dataset/demographics-monitoring-records-2022-772c1afd/resource/003d148d-2a57-4ea2-8160-eb71a94ba1d0.api,772c1afd-58e0-4275-8bc4-936816b3a34b,API
https://catalog.data.gov/dataset/demographics-monitoring-records-2022-772c1afd/resource/6077175a-c4bf-4992-871e-0cfe0d11f9d1.geojson,772c1afd-58e0-4275-8bc4-936816b3a34b,GeoJSON
https://catalog.data.gov/dataset/business-statistics-by-city-level-2011-9c46b1e9/resource/759c05d7-8bae-42aa-a50e-bcbdc14fdfd7.kml,9c46b1e9-7b9e-4855-b868-3d841ee52610,KML
https://catalog.data.gov/dataset/business-statistics-by-city-level-2011-9c46b1e9/resource/1baabed6-6ac8-4eef-b59c-9973587b51e2.kml,9c46b1e9-7b9e-4855-b868-3d841ee52610,KML
https://catalog.data.gov/dataset/business-statistics-by-city-level-2011-9c46b1e9/resource/c669a8f8-0bab-40a5-a404-08a766b65107.shp,9c46b1e9-7b9e-4855-b868-3d841ee52610,SHP
https://catalog.data.gov/dataset/coastal-demographics-trends-2024-2025-c1dd0614/resource/a2fa6f86-87f8-4973-a407-d550bfdb4a8d.pdf,c1dd0614-488f-499d-a6f5-988561aa38ad,PDF
https://catalog.data.gov/dataset/coastal-demographics-trends-2024-2025-c1dd0614/resource/e4af2f1c-23f7-426c-ba32-67e3b980b7c3.xml,c1dd0614-488f-499d-a6f5-988561aa38ad,XML
https://catalog.data.gov/dataset/coastal-demographics-trends-2024-2025-c1dd0614/resource/86d4b305-5caa-4e15-8aff-500c76807103.pdf,c1dd0614-488f-499d-a6f5-988561aa38ad,PDF
https://catalog.data.gov/dataset/coastal-demographics-trends-2024-2025-c1dd0614/resource/eff63f21-28de-45f0-8667-7d10e6e33945.xlsx,c1dd0614-488f-499d-a6f5-988561aa38ad,XLSX
https://catalog.data.gov/dataset/federal-geospatial-database-2017-4c41ccda/resource/200936ae-51a5-4184-ac1a-18a1a3963e4d.kml,4c41ccda-dd82-4424-ae3d-20bf1df6d391,KML
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-41517844/resource/09bdc0ad-3cc6-4ecc-aba5-d0eb0200c62f.json,41517844-ffdc-44e0-ace4-cf9ede8b93c4,JSON
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-41517844/resource/00c041c5-eaae-4127-8fcc-ba750145e173.json,41517844-ffdc-44e0-ace4-cf9ede8b93c4,JSON
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-41517844/resource/5213d595-cf3b-4b36-91fe-e063b9af2697.tsv,41517844-ffdc-44e0-ace4-cf9ede8b93c4,TSV
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-41517844/resource/ff82c380-b514-4c4a-b212-92aa7302c234.xml,41517844-ffdc-44e0-ace4-cf9ede8b93c4,XML
https://catalog.data.gov/dataset/annual-water-report-state-of-california-9fb1ab76/resource/1468b5f6-6194-45a4-9f26-3852bc0b0a65.zip,9fb1ab76-b492-4f0d-ac43-229ee45b021f,ZIP
https://catalog.data.gov/dataset/federal-climate-database-2011-3d17662d/resource/17477351-edcc-4d80-ab18-13d89c598c26.kml,3d17662d-3b59-4721-bec9-20b1767042c1,KML
https://catalog.data.gov/dataset/federal-climate-database-2011-3d17662d/resource/55a2472a-9c89-4d0e-9d47-662f0e3ab938.geojson,3d17662d-3b59-4721-bec9-20b1767042c1,GeoJSON
https://catalog.data.gov/dataset/federal-climate-database-2011-3d17662d/resource/1ad6f732-5162-4860-8a90-79b52aeb06d5.shp,3d17662d-3b59-4721-bec9-20b1767042c1,SHP
https://catalog.data.gov/dataset/federal-climate-database-2011-3d17662d/resource/64facaae-934b-4729-ac03-ffe083967af8.rdf,3d17662d-3b59-4721-bec9-20b1767042c1,RDF
https://catalog.data.gov/dataset/metropolitan-weather-trends-2024-2025-0c4fcf94/resource/d7974818-b721-471f-aa50-2d7a050ceb8c.geojson,0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,GeoJSON
https://catalog.data.gov/dataset/metropolitan-weather-trends-2024-2025-0c4fcf94/resource/dd95de98-4252-4942-91d8-17f552e22b4e.zip,0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,ZIP
https://catalog.data.gov/dataset/national-housing-inventory-2020-535589e5/resource/732e3e55-8fd6-4f4b-85a9-e1f4c142cad4.rdf,535589e5-a472-4add-8896-6019cbf59afb,RDF
https://catalog.data.gov/dataset/national-housing-inventory-2020-535589e5/resource/559c2230-00ca-4211-86fe-f12ca270b32b.rdf,535589e5-a472-4add-8896-6019cbf59afb,RDF
https://catalog.data.gov/dataset/national-housing-inventory-2020-535589e5/resource/7f580f87-2456-4ab6-88f6-c2a2859324f6.tsv,535589e5-a472-4add-8896-6019cbf59afb,TSV
https://catalog.data.gov/dataset/national-housing-inventory-2020-535589e5/resource/5b6ad427-5eaf-452c-8282-6fcce1c2df8d.shp,535589e5-a472-4add-8896-6019cbf59afb,SHP
https://catalog.data.gov/dataset/demographics-statistics-by-national-2020-f0a24a36/resource/b3a34ee0-6dcc-4f54-a8c3-c488fd99830e.xml,f0a24a36-8157-4078-8573-e32bcde2ebad,XML
https://catalog.data.gov/dataset/demographics-statistics-by-national-2020-f0a24a36/resource/b2cab7fa-5cb9-44ff-9fe0-85d25daee21b.kml,f0a24a36-8157-4078-8573-e32bcde2ebad,KML
https://catalog.data.gov/dataset/demographics-statistics-by-national-2020-f0a24a36/resource/6712b055-228b-4d5a-ae67-cfaebc6c2e46.csv,f0a24a36-8157-4078-8573-e32bcde2ebad,CSV
https://catalog.data.gov/dataset/county-level-elections-trends-2016-2017-eb602445/resource/fd967bd0-4957-406c-8ba4-452da186d334.kml,eb602445-3cd0-4a85-8376-575e76f025e8,KML
https://catalog.data.gov/dataset/county-level-elections-trends-2016-2017-eb602445/resource/3ccea037-93e5-4555-84bc-3623939f8895.csv,eb602445-3cd0-4a85-8376-575e76f025e8,CSV
https://catalog.data.gov/dataset/county-level-elections-trends-2016-2017-eb602445/resource/c2311cea-3dd1-469b-ab19-1a7f89a4e9ce.csv,eb602445-3cd0-4a85-8376-575e76f025e8,CSV
https://catalog.data.gov/dataset/federal-criminal-justice-database-2013-e0a3e710/resource/5a655f59-703c-4a6c-b47c-c9d6c1cedbeb.kml,e0a3e710-6d87-4f44-b8b5-3ee808229610,KML
https://catalog.data.gov/dataset/federal-criminal-justice-database-2013-e0a3e710/resource/08cc367c-047e-46db-9229-3dda467a70d0.xlsx,e0a3e710-6d87-4f44-b8b5-3ee808229610,XLSX
https://catalog.data.gov/dataset/federal-criminal-justice-database-2013-e0a3e710/resource/cc13d601-2e23-4d62-a3d2-85ad37947ce3.geojson,e0a3e710-6d87-4f44-b8b5-3ee808229610,GeoJSON
https://catalog.data.gov/dataset/federal-finance-database-2010-a78e136c/resource/9ebcf159-d857-4b91-9313-f237d5113bb2.geojson,a78e136c-50f3-4ed6-9257-e5a851071b15,GeoJSON
https://catalog.data.gov/dataset/federal-finance-database-2010-a78e136c/resource/51fdbdf7-004c-4909-8f14-3d46885db402.kml,a78e136c-50f3-4ed6-9257-e5a851071b15,KML
https://catalog.data.gov/dataset/labor-indicators-dashboard-d5be8fcb/resource/704affb7-597b-4a18-9a4e-c48d2355d570.xml,d5be8fcb-314a-42be-b0c6-5023609ea41a,XML
https://catalog.data.gov/dataset/labor-indicators-dashboard-d5be8fcb/resource/0205f7c6-e9b4-4c98-854d-6e45c55fac08.tsv,d5be8fcb-314a-42be-b0c6-5023609ea41a,TSV
https://catalog.data.gov/dataset/labor-indicators-dashboard-d5be8fcb/resource/a95c2c4f-44a9-4e28-8b1c-d9191e95cb70.rdf,d5be8fcb-314a-42be-b0c6-5023609ea41a,RDF
https://catalog.data.gov/dataset/labor-indicators-dashboard-d5be8fcb/resource/282b7407-06b3-4036-806a-6a1247fc02d9.rdf,d5be8fcb-314a-42be-b0c6-5023609ea41a,RDF
https://catalog.data.gov/dataset/national-energy-inventory-2018-818ab9f9/resource/e895c6bb-a58b-4653-80ba-5271d076c7aa.pdf,818ab9f9-3068-475e-9ff3-1c36948501cc,PDF
https://catalog.data.gov/dataset/national-energy-inventory-2018-818ab9f9/resource/8a617454-6978-46fd-b346-2ce913319302.kml,818ab9f9-3068-475e-9ff3-1c36948501cc,KML
https://catalog.data.gov/dataset/annual-elections-report-u-s-department-of-0fee3b1a/resource/dccafc69-cbbe-4a35-a503-357b2789f609.csv,0fee3b1a-a3b6-4b93-b589-638d44a67590,CSV
https://catalog.data.gov/dataset/annual-elections-report-u-s-department-of-0fee3b1a/resource/e955580c-5d03-4618-85ce-f7b65e6b633d.api,0fee3b1a-a3b6-4b93-b589-638d44a67590,API
https://catalog.data.gov/dataset/annual-public-safety-report-u-s-fish-and-fb480ae2/resource/75c681b6-5005-4919-936c-7373f73b89d9.kml,fb480ae2-d961-4339-af53-025054eb2967,KML
https://catalog.data.gov/dataset/annual-water-report-social-security-administration-7b8d7e14/resource/edc323e4-e229-4e30-9731-c4d1afcf52a3.geojson,7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,GeoJSON
https://catalog.data.gov/dataset/annual-water-report-social-security-administration-7b8d7e14/resource/77372fc4-3eee-49ab-a439-0589a5de2c4e.shp,7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,SHP
https://catalog.data.gov/dataset/urban-water-trends-2023-2024-35fe0d8e/resource/4de2595f-6d23-44bd-a011-7ebbae24da4b.xml,35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,XML
https://catalog.data.gov/dataset/urban-water-trends-2023-2024-35fe0d8e/resource/002bb933-988a-458f-a756-eb4f3426b535.zip,35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,ZIP
https://catalog.data.gov/dataset/urban-water-trends-2023-2024-35fe0d8e/resource/eb02985e-91ba-490c-b2bf-2ed456d7110d.tsv,35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,TSV
https://catalog.data.gov/dataset/federal-energy-database-2023-150dfd83/resource/815cc6fe-27c6-4efc-83b2-638493792c78.pdf,150dfd83-103e-4633-a4f0-a982cbfab195,PDF
https://catalog.data.gov/dataset/federal-energy-database-2023-150dfd83/resource/57adff60-0f1b-4fb2-af27-8f96085f0f40.pdf,150dfd83-103e-4633-a4f0-a982cbfab195,PDF
https://catalog.data.gov/dataset/federal-energy-database-2023-150dfd83/resource/785fb15e-620d-4c94-b469-0722ef7bdc2e.geojson,150dfd83-103e-4633-a4f0-a982cbfab195,GeoJSON
https://catalog.data.gov/dataset/federal-energy-database-2023-150dfd83/resource/e047b798-003b-48e2-b0b6-134d8bd519cd.tsv,150dfd83-103e-4633-a4f0-a982cbfab195,TSV
https://catalog.data.gov/dataset/federal-geospatial-database-2020-2d9a803c/resource/e63878dd-0a2d-48a6-ab64-1ee1631b97d3.xml,2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,XML
https://catalog.data.gov/dataset/federal-geospatial-database-2020-2d9a803c/resource/1ba28f50-2f60-4e86-8e36-8cc429259408.shp,2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,SHP
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-464fc6fb/resource/63446fa4-ef13-4683-9288-c626365b36e6.xlsx,464fc6fb-8265-42ab-b50c-c662f3d2b19f,XLSX
https://catalog.data.gov/dataset/geospatial-indicators-dashboard-464fc6fb/resource/c3a8e4c1-5ff8-438f-acc1-c42d148cbe1d.shp,464fc6fb-8265-42ab-b50c-c662f3d2b19f,SHP
https://catalog.data.gov/dataset/national-park-service-open-data-criminal-justice-ee21c7e6/resource/6212eb60-43e1-4c9b-9efa-e71f29dd0123.geojson,ee21c7e6-7277-4efa-9664-074ef8ac49f9,GeoJSON
https://catalog.data.gov/dataset/national-park-service-open-data-criminal-justice-ee21c7e6/resource/9524c59f-af4c-480f-841a-c0e85fbce874.api,ee21c7e6-7277-4efa-9664-074ef8ac49f9,API
https://catalog.data.gov/dataset/national-park-service-open-data-criminal-justice-ee21c7e6/resource/8312ee3d-9e27-4595-94da-ad7c2fd6861f.kml,ee21c7e6-7277-4efa-9664-074ef8ac49f9,KML
https://catalog.data.gov/dataset/rural-health-trends-2012-2013-c0cbefd4/resource/db0bbbef-0658-45ef-a3c2-8f0b29468b1a.api,c0cbefd4-5372-4c2f-9984-385e0742c56c,API
https://catalog.data.gov/dataset/rural-health-trends-2012-2013-c0cbefd4/resource/0634fcb3-25cb-4931-89d6-43e7a63c741a.xml,c0cbefd4-5372-4c2f-9984-385e0742c56c,XML
https://catalog.data.gov/dataset/centers-for-disease-open-data-social-services-8e2bc2e5/resource/719183a0-239d-4bda-8d30-ed2e86aa909a.zip,8e2bc2e5-156d-428a-8017-23dc11c0e982,ZIP
https://catalog.data.gov/dataset/centers-for-disease-open-data-social-services-8e2bc2e5/resource/0b338dd7-8c20-4dab-8db1-239001185654.tsv,8e2bc2e5-156d-428a-8017-23dc11c0e982,TSV
https://catalog.data.gov/dataset/demographics-indicators-dashboard-8782b046/resource/7d5866b0-b1cb-48f4-9884-2725462935e3.xml,8782b046-9391-4f11-b135-90e3912a4f8e,XML
https://catalog.data.gov/dataset/demographics-indicators-dashboard-8782b046/resource/4d28e3f1-4726-419b-9c4d-ab4fc8735c56.geojson,8782b046-9391-4f11-b135-90e3912a4f8e,GeoJSON
https://catalog.data.gov/dataset/demographics-indicators-dashboard-8782b046/resource/aff9a5a6-8d21-4961-8ca7-4598e66b916c.geojson,8782b046-9391-4f11-b135-90e3912a4f8e,GeoJSON
https://catalog.data.gov/dataset/annual-business-report-federal-aviation-administration-b73a1e0c/resource/189af27b-3ec5-4fc6-8237-ba1a419244db.geojson,b73a1e0c-291d-45f4-9258-66799b5694c8,GeoJSON
https://catalog.data.gov/dataset/annual-business-report-federal-aviation-administration-b73a1e0c/resource/089cac43-0472-4693-a067-8a516c502a6b.tsv,b73a1e0c-291d-45f4-9258-66799b5694c8,TSV
https://catalog.data.gov/dataset/federal-social-services-database-2019-af7744d4/resource/84723eb1-264c-4848-8336-c0e674bb8a27.geojson,af7744d4-2e18-4075-b3c6-86be4650e537,GeoJSON
https://catalog.data.gov/dataset/federal-social-services-database-2019-af7744d4/resource/1c184fdc-cee9-4efa-a529-d40da166c2c5.xml,af7744d4-2e18-4075-b3c6-86be4650e537,XML
https://catalog.data.gov/dataset/federal-social-services-database-2019-af7744d4/resource/962caec1-d6c3-48be-8495-81417390a760.zip,af7744d4-2e18-4075-b3c6-86be4650e537,ZIP
https://catalog.data.gov/dataset/federal-social-services-database-2019-af7744d4/resource/086c0b3b-bca0-4e68-9a68-7f5a7ebd6658.rdf,af7744d4-2e18-4075-b3c6-86be4650e537,RDF
https://catalog.data.gov/dataset/federal-transportation-database-2019-89d8e1cd/resource/54ed7e92-e90a-448a-bf0b-683a53c4ffe0.geojson,89d8e1cd-33f3-4145-8ffa-19008fdb0686,GeoJSON
https://catalog.data.gov/dataset/national-finance-trends-2023-2024-747b578e/resource/f3dd3b71-8947-4cf4-8971-8d5548a580b1.api,747b578e-83ab-4282-8146-70b5f13bc94c,API
https://catalog.data.gov/dataset/national-finance-trends-2023-2024-747b578e/resource/501e10bc-a832-47a0-87e0-dde26e154480.zip,747b578e-83ab-4282-8146-70b5f13bc94c,ZIP
https://catalog.data.gov/dataset/city-level-science-research-trends-2016-2017-18ab3e3e/resource/5099ca25-dd50-4ec9-9bb2-e3793279c888.shp,18ab3e3e-1d96-4fb4-9288-3c2745f44059,SHP
https://catalog.data.gov/dataset/city-level-science-research-trends-2016-2017-18ab3e3e/resource/aca86ae3-40c8-43a6-8a11-b45827b1895e.pdf,18ab3e3e-1d96-4fb4-9288-3c2745f44059,PDF
https://catalog.data.gov/dataset/national-criminal-justice-inventory-2023-3c29b03f/resource/1b0a14e9-289e-45a3-be02-ece1521fc02f.geojson,3c29b03f-1ecf-4609-a380-7e2c597688e1,GeoJSON
https://catalog.data.gov/dataset/national-criminal-justice-inventory-2023-3c29b03f/resource/a5f0004d-5286-425a-8730-5144fa0a07e8.pdf,3c29b03f-1ecf-4609-a380-7e2c597688e1,PDF
https://catalog.data.gov/dataset/national-criminal-justice-inventory-2023-3c29b03f/resource/649c91cb-144a-40ca-83bc-44c3046a083f.kml,3c29b03f-1ecf-4609-a380-7e2c597688e1,KML
https://catalog.data.gov/dataset/national-criminal-justice-inventory-2023-3c29b03f/resource/cdf275a6-d50b-4f9d-9d34-5a43a1f9f90a.kml,3c29b03f-1ecf-4609-a380-7e2c597688e1,KML
https://catalog.data.gov/dataset/annual-finance-report-city-of-chicago-27f6cdf5/resource/06efa2bb-0c1c-4a50-887e-7f642c61872e.geojson,27f6cdf5-bb47-4407-a26c-bbaf7083ea58,GeoJSON
https://catalog.data.gov/dataset/annual-business-report-u-s-department-of-c03284cb/resource/9ca055ab-73b2-46e3-b094-d122c7a87450.geojson,c03284cb-6601-4f4d-a85c-1229fdcfc63c,GeoJSON
https://catalog.data.gov/dataset/science-research-statistics-by-coastal-2022-095438b4/resource/332673c6-a7cf-4e4f-9095-cd14de096aba.json,095438b4-b062-458c-8a2c-306526995f0c,JSON
https://catalog.data.gov/dataset/science-research-statistics-by-coastal-2022-095438b4/resource/bd86e735-f6c1-4116-97fb-92536eb724a8.xlsx,095438b4-b062-458c-8a2c-306526995f0c,XLSX
https://catalog.data.gov/dataset/urban-education-trends-2014-2015-f3d3fa9a/resource/411bbd0a-e766-42a1-87b9-bafdaf0b629f.xlsx,f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,XLSX
https://catalog.data.gov/dataset/national-energy-inventory-2024-a7aa03be/resource/a09087e1-29fc-4b09-b32b-3798cc5d2432.rdf,a7aa03be-a095-4e9a-9db6-563eb3892692,RDF
https://catalog.data.gov/dataset/national-energy-inventory-2024-a7aa03be/resource/b020e051-2ff6-43ff-8e4c-769f52ada319.csv,a7aa03be-a095-4e9a-9db6-563eb3892692,CSV
https://catalog.data.gov/dataset/national-energy-inventory-2024-a7aa03be/resource/6b6fb5a3-5546-4d01-a12c-f1f19530885b.api,a7aa03be-a095-4e9a-9db6-563eb3892692,API
https://catalog.data.gov/dataset/national-energy-inventory-2024-a7aa03be/resource/53a96107-a1a9-4c07-8f67-998e489694e7.json,a7aa03be-a095-4e9a-9db6-563eb3892692,JSON
https://catalog.data.gov/dataset/city-level-water-trends-2010-2011-c942b3ef/resource/bc8d0b9d-5cf2-41b4-bd0a-f19126b82beb.pdf,c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,PDF
https://catalog.data.gov/dataset/city-level-water-trends-2010-2011-c942b3ef/resource/e60443f1-ba2e-40e1-826c-48a181317058.pdf,c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,PDF
https://catalog.data.gov/dataset/city-level-water-trends-2010-2011-c942b3ef/resource/911da149-d1e2-4433-bf81-ac14d78b35d9.xml,c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,XML
https://catalog.data.gov/dataset/city-level-water-trends-2010-2011-c942b3ef/resource/2b4dd7c8-3445-472c-b419-e44c52a1e611.rdf,c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,RDF
https://catalog.data.gov/dataset/county-level-labor-survey-results-cbd17bdd/resource/1df110db-4ac5-48bb-8bfc-988a3bc57166.rdf,cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,RDF
https://catalog.data.gov/dataset/county-level-labor-survey-results-cbd17bdd/resource/bd4aacbd-e277-4163-88dc-a881123978c3.csv,cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,CSV
https://catalog.data.gov/dataset/county-level-labor-survey-results-cbd17bdd/resource/eec26660-3a18-447e-bbbf-ab5cce5d1726.kml,cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,KML
https://catalog.data.gov/dataset/county-level-labor-survey-results-cbd17bdd/resource/0ed75cc0-c7df-458f-b072-6d9257031809.csv,cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,CSV
https://catalog.data.gov/dataset/nasa-open-data-social-services-f00c6912/resource/1c1e9cc4-67ee-49bc-b38d-9e6f487f0a6c.api,f00c6912-7d21-4ca0-b92c-61d9b2c547f5,API
https://catalog.data.gov/dataset/nasa-open-data-social-services-f00c6912/resource/26e29f0f-2074-464c-ae1b-a85e05395231.json,f00c6912-7d21-4ca0-b92c-61d9b2c547f5,JSON
https://catalog.data.gov/dataset/criminal-justice-indicators-dashboard-ccf9b393/resource/d33ee898-342d-4cd5-82db-c473407f2f2d.xml,ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,XML
https://catalog.data.gov/dataset/criminal-justice-indicators-dashboard-ccf9b393/resource/1ead237b-507a-44d5-940c-8d6b84b0e11e.zip,ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,ZIP
https://catalog.data.gov/dataset/criminal-justice-indicators-dashboard-ccf9b393/resource/59a0a67c-5079-4a55-a33c-b07512a8a3dc.shp,ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,SHP
https://catalog.data.gov/dataset/criminal-justice-indicators-dashboard-ccf9b393/resource/51a3f0d8-6e29-4df8-b667-0de98dd8eb23.pdf,ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,PDF
https://catalog.data.gov/dataset/national-labor-inventory-2022-575f2e10/resource/a64c5b1e-1b85-4806-b0be-b753cb0ad367.zip,575f2e10-b90a-45e3-b882-eb89f7265f9d,ZIP
https://catalog.data.gov/dataset/national-labor-inventory-2022-575f2e10/resource/2c6e62ef-cb89-4ed0-bcd9-d291fc7e8fe2.api,575f2e10-b90a-45e3-b882-eb89f7265f9d,API
https://catalog.data.gov/dataset/u-s-department-of-open-data-criminal-justice-ac748731/resource/41647f2f-d3fa-4c26-bad1-d6ae701f581c.pdf,ac748731-e823-4d37-95df-b79796ddcacc,PDF
https://catalog.data.gov/dataset/u-s-department-of-open-data-criminal-justice-ac748731/resource/fb143a07-b1af-491f-b08c-5e7070bc744b.csv,ac748731-e823-4d37-95df-b79796ddcacc,CSV
https://catalog.data.gov/dataset/u-s-department-of-open-data-criminal-justice-ac748731/resource/c523f2a9-9988-4253-8a6b-d5011c92f394.zip,ac748731-e823-4d37-95df-b79796ddcacc,ZIP
https://catalog.data.gov/dataset/national-elections-inventory-2015-0ee6c50a/resource/873db1c9-e383-4b99-9ab6-fd3590ccfdbe.geojson,0ee6c50a-d2d1-4b13-ac13-ee3dc3450e85,GeoJSON
https://catalog.data.gov/dataset/national-elections-inventory-2015-0ee6c50a/resource/670a5378-6767-4557-af40-8be2308e37b6.tsv,0ee6c50a-d2d1-4b13-ac13-ee3dc3450e85,TSV
https://catalog.data.gov/dataset/national-transportation-inventory-2021-cc4bc808/resource/9d46c2d3-f18a-4cb1-bea0-454775fdb56d.zip,cc4bc808-6f1b-4df8-85b1-0c9445102bf1,ZIP
https://catalog.data.gov/dataset/national-transportation-inventory-2021-cc4bc808/resource/6cbf77cf-cd43-4f6a-aae4-ff134896fb44.geojson,cc4bc808-6f1b-4df8-85b1-0c9445102bf1,GeoJSON
https://catalog.data.gov/dataset/national-transportation-inventory-2021-cc4bc808/resource/4c2fdc78-c523-4abb-b1f6-55907724bbad.geojson,cc4bc808-6f1b-4df8-85b1-0c9445102bf1,GeoJSON
https://catalog.data.gov/dataset/national-transportation-inventory-2021-cc4bc808/resource/16698e36-f75e-431a-9f55-ebbee7b90071.csv,cc4bc808-6f1b-4df8-85b1-0c9445102bf1,CSV
https://catalog.data.gov/dataset/u-s-department-of-education-dataset-2016-5cde1b13/resource/66cbf3c2-c668-4ed9-bf80-0f1d9446c36f.xlsx,5cde1b13-4604-4737-a284-0013b1421052,XLSX
https://catalog.data.gov/dataset/state-level-finance-trends-2023-2024-f7d21910/resource/95491b45-539d-49c8-ba86-a6127e6a600a.kml,f7d21910-107c-46d3-b772-9aa96bd093ba,KML
https://catalog.data.gov/dataset/state-level-finance-trends-2023-2024-f7d21910/resource/44d2fa60-428e-4f63-98bc-dbd00c967ef5.api,f7d21910-107c-46d3-b772-9aa96bd093ba,API
https://catalog.data.gov/dataset/state-level-finance-trends-2023-2024-f7d21910/resource/394bacf6-323a-4ee0-a1a5-6008ea69e3c2.geojson,f7d21910-107c-46d3-b772-9aa96bd093ba,GeoJSON
https://catalog.data.gov/dataset/elections-indicators-dashboard-9c5c4445/resource/ded1a7a3-968f-4c9c-862a-073133e1654f.pdf,9c5c4445-a29b-4396-aade-4c2660c4e463,PDF
https://catalog.data.gov/dataset/elections-indicators-dashboard-9c5c4445/resource/fc3af336-f3cb-4e75-a5ff-c963e9f2bda3.xlsx,9c5c4445-a29b-4396-aade-4c2660c4e463,XLSX
https://catalog.data.gov/dataset/environment-statistics-by-metropolitan-2022-e8de0f07/resource/34f82127-adb7-47bf-82a6-aeef2a3aba86.zip,e8de0f07-4908-46c9-af64-5b5a49fb102d,ZIP
https://catalog.data.gov/dataset/environment-statistics-by-metropolitan-2022-e8de0f07/resource/a5e5f1fa-1fff-4cdd-91e1-41c3c00cbe67.xml,e8de0f07-4908-46c9-af64-5b5a49fb102d,XML
https://catalog.data.gov/dataset/environment-statistics-by-metropolitan-2022-e8de0f07/resource/d2671b22-da94-40c5-af6e-168d970989f7.geojson,e8de0f07-4908-46c9-af64-5b5a49fb102d,GeoJSON
https://catalog.data.gov/dataset/environment-statistics-by-metropolitan-2022-e8de0f07/resource/786104e4-82fe-4d3e-9166-71fef2dabffb.shp,e8de0f07-4908-46c9-af64-5b5a49fb102d,SHP
https://catalog.data.gov/dataset/federal-labor-database-2022-2849a538/resource/f1c9aa2f-7594-4f31-aaf6-8ffa753ad64e.tsv,2849a538-b7fd-49ac-a63e-0c83a6e30d0f,TSV
https://catalog.data.gov/dataset/agriculture-statistics-by-national-2018-44e2b596/resource/aefd2bb1-28aa-432b-8c54-1a87b95e83f0.api,44e2b596-3749-4491-b43a-58fd19e94378,API
https://catalog.data.gov/dataset/annual-climate-report-federal-aviation-administration-a2b952b3/resource/750f5ccb-8677-47cb-a1a9-249d49018f84.csv,a2b952b3-1526-47f9-a9a2-b5093cc7f943,CSV
https://catalog.data.gov/dataset/annual-climate-report-federal-aviation-administration-a2b952b3/resource/4598b56b-ff0f-460a-8c41-1072291b9c3e.json,a2b952b3-1526-47f9-a9a2-b5093cc7f943,JSON
https://catalog.data.gov/dataset/annual-climate-report-federal-aviation-administration-a2b952b3/resource/13eb566b-62cb-437c-b929-5e5ab0c363bc.shp,a2b952b3-1526-47f9-a9a2-b5093cc7f943,SHP
https://catalog.data.gov/dataset/annual-climate-report-federal-aviation-administration-a2b952b3/resource/6d15abfa-f9f7-4310-b7f9-912d2db58d08.xml,a2b952b3-1526-47f9-a9a2-b5093cc7f943,XML
https://catalog.data.gov/dataset/metropolitan-energy-survey-results-e7828263/resource/066ea138-810a-40cb-86eb-4c2e12f3f549.xml,e7828263-5ef3-4263-be4e-9367fc1af805,XML
